device_id,ts,temp_c,humidity,region
dev-4,2024-03-29T08:00:00,22.05,48.8,apac
dev-4,2024-03-29T10:00:00,22.45,49.0,apac
dev-4,2024-03-29T12:00:00,22.85,49.2,apac
dev-4,2024-03-29T14:00:00,23.25,49.4,apac
dev-4,2024-03-29T16:00:00,23.65,49.6,apac
dev-4,2024-03-29T18:00:00,24.05,49.8,apac
dev-4,2024-03-29T20:00:00,24.45,50.0,apac
dev-4,2024-03-29T22:00:00,24.85,50.2,apac
dev-4,2024-03-30T00:00:00,20.5,48.0,apac
dev-4,2024-03-30T02:00:00,20.9,48.2,apac
dev-4,2024-03-30T04:00:00,21.3,48.4,apac
dev-4,2024-03-30T06:00:00,21.7,48.6,apac
dev-4,2024-03-30T08:00:00,22.1,48.8,apac
dev-4,2024-03-30T10:00:00,22.5,49.0,apac
dev-4,2024-03-30T12:00:00,22.9,49.2,apac
dev-4,2024-03-30T14:00:00,23.3,49.4,apac
dev-4,2024-03-30T16:00:00,23.7,49.6,apac
dev-4,2024-03-30T18:00:00,24.1,49.8,apac
dev-4,2024-03-30T20:00:00,24.5,50.0,apac
dev-4,2024-03-30T22:00:00,24.9,50.2,apac
dev-5,2024-03-01T00:00:00,20.05,50.0,sa
dev-5,2024-03-01T02:00:00,20.45,50.2,sa
dev-5,2024-03-01T04:00:00,20.85,50.4,sa
dev-5,2024-03-01T06:00:00,21.25,50.6,sa
dev-5,2024-03-01T08:00:00,21.65,50.8,sa
dev-5,2024-03-01T10:00:00,22.05,51.0,sa
dev-5,2024-03-01T12:00:00,22.45,51.2,sa
dev-5,2024-03-01T14:00:00,22.85,51.4,sa
dev-5,2024-03-01T16:00:00,23.25,51.6,sa
dev-5,2024-03-01T18:00:00,23.65,51.8,sa
dev-5,2024-03-01T20:00:00,24.05,52.0,sa
dev-5,2024-03-01T22:00:00,24.45,52.2,sa
dev-5,2024-03-02T00:00:00,20.1,50.0,sa
dev-5,2024-03-02T02:00:00,20.5,50.2,sa
dev-5,2024-03-02T04:00:00,20.9,50.4,sa
dev-5,2024-03-02T06:00:00,21.3,50.6,sa
dev-5,2024-03-02T08:00:00,21.7,50.8,sa
dev-5,2024-03-02T10:00:00,22.1,51.0,sa
dev-5,2024-03-02T12:00:00,22.5,51.2,sa
dev-5,2024-03-02T14:00:00,22.9,51.4,sa
dev-5,2024-03-02T16:00:00,23.3,51.6,sa
dev-5,2024-03-02T18:00:00,23.7,51.8,sa
dev-5,2024-03-02T20:00:00,24.1,52.0,sa
dev-5,2024-03-02T22:00:00,24.5,52.2,sa
dev-5,2024-03-03T00:00:00,20.15,50.0,sa
dev-5,2024-03-03T02:00:00,20.55,50.2,sa
dev-5,2024-03-03T04:00:00,20.95,50.4,sa
dev-5,2024-03-03T06:00:00,21.35,50.6,sa
dev-5,2024-03-03T08:00:00,21.75,50.8,sa
dev-5,2024-03-03T10:00:00,22.15,51.0,sa
dev-5,2024-03-03T12:00:00,22.55,51.2,sa
dev-5,2024-03-03T14:00:00,22.95,51.4,sa
dev-5,2024-03-03T16:00:00,23.35,51.6,sa
dev-5,2024-03-03T18:00:00,23.75,51.8,sa
dev-5,2024-03-03T20:00:00,24.15,52.0,sa
dev-5,2024-03-03T22:00:00,24.55,52.2,sa
dev-5,2024-03-04T00:00:00,20.2,50.0,sa
dev-5,2024-03-04T02:00:00,20.6,50.2,sa
dev-5,2024-03-04T04:00:00,21.0,50.4,sa
dev-5,2024-03-04T06:00:00,21.4,50.6,sa
dev-5,2024-03-04T08:00:00,21.8,50.8,sa
dev-5,2024-03-04T10:00:00,22.2,51.0,sa
dev-5,2024-03-04T12:00:00,22.6,51.2,sa
dev-5,2024-03-04T14:00:00,23.0,51.4,sa
dev-5,2024-03-04T16:00:00,23.4,51.6,sa
dev-5,2024-03-04T18:00:00,23.8,51.8,sa
dev-5,2024-03-04T20:00:00,24.2,52.0,sa
dev-5,2024-03-04T22:00:00,24.6,52.2,sa
dev-5,2024-03-05T00:00:00,20.25,50.0,sa
dev-5,2024-03-05T02:00:00,20.65,50.2,sa
dev-5,2024-03-05T04:00:00,21.05,50.4,sa
dev-5,2024-03-05T06:00:00,21.45,50.6,sa
dev-5,2024-03-05T08:00:00,21.85,50.8,sa
dev-5,2024-03-05T10:00:00,22.25,51.0,sa
dev-5,2024-03-05T12:00:00,22.65,51.2,sa
dev-5,2024-03-05T14:00:00,23.05,51.4,sa
dev-5,2024-03-05T16:00:00,23.45,51.6,sa
dev-5,2024-03-05T18:00:00,23.85,51.8,sa
dev-5,2024-03-05T20:00:00,24.25,52.0,sa
dev-5,2024-03-05T22:00:00,24.65,52.2,sa
dev-5,2024-03-06T00:00:00,20.3,50.0,sa
dev-5,2024-03-06T02:00:00,20.7,50.2,sa
dev-5,2024-03-06T04:00:00,21.1,50.4,sa
dev-5,2024-03-06T06:00:00,21.5,50.6,sa
dev-5,2024-03-06T08:00:00,21.9,50.8,sa
dev-5,2024-03-06T10:00:00,22.3,51.0,sa
dev-5,2024-03-06T12:00:00,22.7,51.2,sa
dev-5,2024-03-06T14:00:00,23.1,51.4,sa
dev-5,2024-03-06T16:00:00,23.5,51.6,sa
dev-5,2024-03-06T18:00:00,23.9,51.8,sa
dev-5,2024-03-06T20:00:00,24.3,52.0,sa
dev-5,2024-03-06T22:00:00,24.7,52.2,sa
dev-5,2024-03-07T00:00:00,20.35,50.0,sa
dev-5,2024-03-07T02:00:00,20.75,50.2,sa
dev-5,2024-03-07T04:00:00,21.15,50.4,sa
dev-5,2024-03-07T06:00:00,21.55,50.6,sa
dev-5,2024-03-07T08:00:00,21.95,50.8,sa
dev-5,2024-03-07T10:00:00,22.35,51.0,sa
dev-5,2024-03-07T12:00:00,22.75,51.2,sa
dev-5,2024-03-07T14:00:00,23.15,51.4,sa
dev-5,2024-03-07T16:00:00,23.55,51.6,sa
dev-5,2024-03-07T18:00:00,23.95,51.8,sa
dev-5,2024-03-07T20:00:00,24.35,52.0,sa
dev-5,2024-03-07T22:00:00,24.75,52.2,sa
dev-5,2024-03-08T00:00:00,20.4,50.0,sa
dev-5,2024-03-08T02:00:00,20.8,50.2,sa
dev-5,2024-03-08T04:00:00,21.2,50.4,sa
dev-5,2024-03-08T06:00:00,21.6,50.6,sa
dev-5,2024-03-08T08:00:00,22.0,50.8,sa
dev-5,2024-03-08T10:00:00,22.4,51.0,sa
dev-5,2024-03-08T12:00:00,22.8,51.2,sa
dev-5,2024-03-08T14:00:00,23.2,51.4,sa
dev-5,2024-03-08T16:00:00,23.6,51.6,sa
dev-5,2024-03-08T18:00:00,24.0,51.8,sa
dev-5,2024-03-08T20:00:00,24.4,52.0,sa
dev-5,2024-03-08T22:00:00,24.8,52.2,sa
dev-5,2024-03-09T00:00:00,20.45,50.0,sa
dev-5,2024-03-09T02:00:00,20.85,50.2,sa
dev-5,2024-03-09T04:00:00,21.25,50.4,sa
dev-5,2024-03-09T06:00:00,21.65,50.6,sa
dev-5,2024-03-09T08:00:00,22.05,50.8,sa
dev-5,2024-03-09T10:00:00,22.45,51.0,sa
dev-5,2024-03-09T12:00:00,22.85,51.2,sa
dev-5,2024-03-09T14:00:00,23.25,51.4,sa
dev-5,2024-03-09T16:00:00,23.65,51.6,sa
dev-5,2024-03-09T18:00:00,24.05,51.8,sa
dev-5,2024-03-09T20:00:00,24.45,52.0,sa
dev-5,2024-03-09T22:00:00,24.85,52.2,sa
dev-5,2024-03-10T00:00:00,20.5,50.0,sa
dev-5,2024-03-10T02:00:00,20.9,50.2,sa
dev-5,2024-03-10T04:00:00,21.3,50.4,sa
dev-5,2024-03-10T06:00:00,21.7,50.6,sa
dev-5,2024-03-10T08:00:00,22.1,50.8,sa
dev-5,2024-03-10T10:00:00,22.5,51.0,sa
dev-5,2024-03-10T12:00:00,22.9,51.2,sa
dev-5,2024-03-10T14:00:00,23.3,51.4,sa
dev-5,2024-03-10T16:00:00,23.7,51.6,sa
dev-5,2024-03-10T18:00:00,24.1,51.8,sa
dev-5,2024-03-10T20:00:00,24.5,52.0,sa
dev-5,2024-03-10T22:00:00,24.9,52.2,sa
dev-5,2024-03-11T00:00:00,20.55,50.0,sa
dev-5,2024-03-11T02:00:00,20.95,50.2,sa
dev-5,2024-03-11T04:00:00,21.35,50.4,sa
dev-5,2024-03-11T06:00:00,21.75,50.6,sa
dev-5,2024-03-11T08:00:00,22.15,50.8,sa
dev-5,2024-03-11T10:00:00,22.55,51.0,sa
dev-5,2024-03-11T12:00:00,22.95,51.2,sa
dev-5,2024-03-11T14:00:00,23.35,51.4,sa
dev-5,2024-03-11T16:00:00,23.75,51.6,sa
dev-5,2024-03-11T18:00:00,24.15,51.8,sa
dev-5,2024-03-11T20:00:00,24.55,52.0,sa
dev-5,2024-03-11T22:00:00,24.95,52.2,sa
dev-5,2024-03-12T00:00:00,20.6,50.0,sa
dev-5,2024-03-12T02:00:00,21.0,50.2,sa
dev-5,2024-03-12T04:00:00,21.4,50.4,sa
dev-5,2024-03-12T06:00:00,21.8,50.6,sa
dev-5,2024-03-12T08:00:00,22.2,50.8,sa
dev-5,2024-03-12T10:00:00,22.6,51.0,sa
dev-5,2024-03-12T12:00:00,23.0,51.2,sa
dev-5,2024-03-12T14:00:00,23.4,51.4,sa
dev-5,2024-03-12T16:00:00,23.8,51.6,sa
dev-5,2024-03-12T18:00:00,24.2,51.8,sa
dev-5,2024-03-12T20:00:00,24.6,52.0,sa
dev-5,2024-03-12T22:00:00,25.0,52.2,sa
dev-5,2024-03-13T00:00:00,20.65,50.0,sa
dev-5,2024-03-13T02:00:00,21.05,50.2,sa
dev-5,2024-03-13T04:00:00,21.45,50.4,sa
dev-5,2024-03-13T06:00:00,21.85,50.6,sa
dev-5,2024-03-13T08:00:00,22.25,50.8,sa
dev-5,2024-03-13T10:00:00,22.65,51.0,sa
dev-5,2024-03-13T12:00:00,23.05,51.2,sa
dev-5,2024-03-13T14:00:00,23.45,51.4,sa
dev-5,2024-03-13T16:00:00,23.85,51.6,sa
dev-5,2024-03-13T18:00:00,24.25,51.8,sa
dev-5,2024-03-13T20:00:00,24.65,52.0,sa
dev-5,2024-03-13T22:00:00,25.05,52.2,sa
dev-5,2024-03-14T00:00:00,20.7,50.0,sa
dev-5,2024-03-14T02:00:00,21.1,50.2,sa
dev-5,2024-03-14T04:00:00,21.5,50.4,sa
dev-5,2024-03-14T06:00:00,21.9,50.6,sa
dev-5,2024-03-14T08:00:00,22.3,50.8,sa
dev-5,2024-03-14T10:00:00,22.7,51.0,sa
dev-5,2024-03-14T12:00:00,23.1,51.2,sa
dev-5,2024-03-14T14:00:00,23.5,51.4,sa
dev-5,2024-03-14T16:00:00,23.9,51.6,sa
dev-5,2024-03-14T18:00:00,24.3,51.8,sa
dev-5,2024-03-14T20:00:00,24.7,52.0,sa
dev-5,2024-03-14T22:00:00,25.1,52.2,sa
dev-5,2024-03-15T00:00:00,20.75,50.0,sa
dev-5,2024-03-15T02:00:00,21.15,50.2,sa
dev-5,2024-03-15T04:00:00,21.55,50.4,sa
dev-5,2024-03-15T06:00:00,21.95,50.6,sa
dev-5,2024-03-15T08:00:00,22.35,50.8,sa
dev-5,2024-03-15T10:00:00,22.75,51.0,sa
dev-5,2024-03-15T12:00:00,23.15,51.2,sa
dev-5,2024-03-15T14:00:00,23.55,51.4,sa
dev-5,2024-03-15T16:00:00,23.95,51.6,sa
dev-5,2024-03-15T18:00:00,24.35,51.8,sa
dev-5,2024-03-15T20:00:00,24.75,52.0,sa
dev-5,2024-03-15T22:00:00,25.15,52.2,sa
dev-5,2024-03-16T00:00:00,20.8,50.0,sa
dev-5,2024-03-16T02:00:00,21.2,50.2,sa
dev-5,2024-03-16T04:00:00,21.6,50.4,sa
dev-5,2024-03-16T06:00:00,22.0,50.6,sa
dev-5,2024-03-16T08:00:00,22.4,50.8,sa
dev-5,2024-03-16T10:00:00,22.8,51.0,sa
dev-5,2024-03-16T12:00:00,23.2,51.2,sa
dev-5,2024-03-16T14:00:00,23.6,51.4,sa
dev-5,2024-03-16T16:00:00,24.0,51.6,sa
dev-5,2024-03-16T18:00:00,24.4,51.8,sa
dev-5,2024-03-16T20:00:00,24.8,52.0,sa
dev-5,2024-03-16T22:00:00,25.2,52.2,sa
dev-5,2024-03-17T00:00:00,20.85,50.0,sa
dev-5,2024-03-17T02:00:00,21.25,50.2,sa
dev-5,2024-03-17T04:00:00,21.65,50.4,sa
dev-5,2024-03-17T06:00:00,22.05,50.6,sa
dev-5,2024-03-17T08:00:00,22.45,50.8,sa
dev-5,2024-03-17T10:00:00,22.85,51.0,sa
dev-5,2024-03-17T12:00:00,23.25,51.2,sa
dev-5,2024-03-17T14:00:00,23.65,51.4,sa
dev-5,2024-03-17T16:00:00,24.05,51.6,sa
dev-5,2024-03-17T18:00:00,24.45,51.8,sa
dev-5,2024-03-17T20:00:00,24.85,52.0,sa
dev-5,2024-03-17T22:00:00,25.25,52.2,sa
dev-5,2024-03-18T00:00:00,20.9,50.0,sa
dev-5,2024-03-18T02:00:00,21.3,50.2,sa
dev-5,2024-03-18T04:00:00,21.7,50.4,sa
dev-5,2024-03-18T06:00:00,22.1,50.6,sa
dev-5,2024-03-18T08:00:00,22.5,50.8,sa
dev-5,2024-03-18T10:00:00,22.9,51.0,sa
dev-5,2024-03-18T12:00:00,23.3,51.2,sa
dev-5,2024-03-18T14:00:00,23.7,51.4,sa
dev-5,2024-03-18T16:00:00,24.1,51.6,sa
dev-5,2024-03-18T18:00:00,24.5,51.8,sa
dev-5,2024-03-18T20:00:00,24.9,52.0,sa
dev-5,2024-03-18T22:00:00,25.3,52.2,sa
dev-5,2024-03-19T00:00:00,20.95,50.0,sa
dev-5,2024-03-19T02:00:00,21.35,50.2,sa
dev-5,2024-03-19T04:00:00,21.75,50.4,sa
dev-5,2024-03-19T06:00:00,22.15,50.6,sa
dev-5,2024-03-19T08:00:00,22.55,50.8,sa
dev-5,2024-03-19T10:00:00,22.95,51.0,sa
dev-5,2024-03-19T12:00:00,23.35,51.2,sa
dev-5,2024-03-19T14:00:00,23.75,51.4,sa
dev-5,2024-03-19T16:00:00,24.15,51.6,sa
dev-5,2024-03-19T18:00:00,24.55,51.8,sa
dev-5,2024-03-19T20:00:00,24.95,52.0,sa
dev-5,2024-03-19T22:00:00,25.35,52.2,sa
dev-5,2024-03-20T00:00:00,21.0,50.0,sa
dev-5,2024-03-20T02:00:00,21.4,50.2,sa
dev-5,2024-03-20T04:00:00,21.8,50.4,sa
dev-5,2024-03-20T06:00:00,22.2,50.6,sa
dev-5,2024-03-20T08:00:00,22.6,50.8,sa
dev-5,2024-03-20T10:00:00,23.0,51.0,sa
dev-5,2024-03-20T12:00:00,23.4,51.2,sa
dev-5,2024-03-20T14:00:00,23.8,51.4,sa
dev-5,2024-03-20T16:00:00,24.2,51.6,sa
dev-5,2024-03-20T18:00:00,24.6,51.8,sa
dev-5,2024-03-20T20:00:00,25.0,52.0,sa
dev-5,2024-03-20T22:00:00,25.4,52.2,sa
dev-5,2024-03-21T00:00:00,21.05,50.0,sa
dev-5,2024-03-21T02:00:00,21.45,50.2,sa
dev-5,2024-03-21T04:00:00,21.85,50.4,sa
dev-5,2024-03-21T06:00:00,22.25,50.6,sa
dev-5,2024-03-21T08:00:00,22.65,50.8,sa
dev-5,2024-03-21T10:00:00,23.05,51.0,sa
dev-5,2024-03-21T12:00:00,23.45,51.2,sa
dev-5,2024-03-21T14:00:00,23.85,51.4,sa
dev-5,2024-03-21T16:00:00,24.25,51.6,sa
dev-5,2024-03-21T18:00:00,24.65,51.8,sa
dev-5,2024-03-21T20:00:00,25.05,52.0,sa
dev-5,2024-03-21T22:00:00,25.45,52.2,sa
dev-5,2024-03-22T00:00:00,21.1,50.0,sa
dev-5,2024-03-22T02:00:00,21.5,50.2,sa
dev-5,2024-03-22T04:00:00,21.9,50.4,sa
dev-5,2024-03-22T06:00:00,22.3,50.6,sa
dev-5,2024-03-22T08:00:00,22.7,50.8,sa
dev-5,2024-03-22T10:00:00,23.1,51.0,sa
dev-5,2024-03-22T12:00:00,23.5,51.2,sa
dev-5,2024-03-22T14:00:00,23.9,51.4,sa
dev-5,2024-03-22T16:00:00,24.3,51.6,sa
dev-5,2024-03-22T18:00:00,24.7,51.8,sa
dev-5,2024-03-22T20:00:00,25.1,52.0,sa
dev-5,2024-03-22T22:00:00,25.5,52.2,sa
dev-5,2024-03-23T00:00:00,21.15,50.0,sa
dev-5,2024-03-23T02:00:00,21.55,50.2,sa
dev-5,2024-03-23T04:00:00,21.95,50.4,sa
dev-5,2024-03-23T06:00:00,22.35,50.6,sa
dev-5,2024-03-23T08:00:00,22.75,50.8,sa
dev-5,2024-03-23T10:00:00,23.15,51.0,sa
dev-5,2024-03-23T12:00:00,23.55,51.2,sa
dev-5,2024-03-23T14:00:00,23.95,51.4,sa
dev-5,2024-03-23T16:00:00,24.35,51.6,sa
dev-5,2024-03-23T18:00:00,24.75,51.8,sa
dev-5,2024-03-23T20:00:00,25.15,52.0,sa
dev-5,2024-03-23T22:00:00,25.55,52.2,sa
dev-5,2024-03-24T00:00:00,21.2,50.0,sa
dev-5,2024-03-24T02:00:00,21.6,50.2,sa
dev-5,2024-03-24T04:00:00,22.0,50.4,sa
dev-5,2024-03-24T06:00:00,22.4,50.6,sa
dev-5,2024-03-24T08:00:00,22.8,50.8,sa
dev-5,2024-03-24T10:00:00,23.2,51.0,sa
dev-5,2024-03-24T12:00:00,23.6,51.2,sa
dev-5,2024-03-24T14:00:00,24.0,51.4,sa
dev-5,2024-03-24T16:00:00,24.4,51.6,sa
dev-5,2024-03-24T18:00:00,24.8,51.8,sa
dev-5,2024-03-24T20:00:00,25.2,52.0,sa
dev-5,2024-03-24T22:00:00,25.6,52.2,sa
dev-5,2024-03-25T00:00:00,21.25,50.0,sa
dev-5,2024-03-25T02:00:00,21.65,50.2,sa
dev-5,2024-03-25T04:00:00,22.05,50.4,sa
dev-5,2024-03-25T06:00:00,22.45,50.6,sa
dev-5,2024-03-25T08:00:00,22.85,50.8,sa
dev-5,2024-03-25T10:00:00,23.25,51.0,sa
dev-5,2024-03-25T12:00:00,23.65,51.2,sa
dev-5,2024-03-25T14:00:00,24.05,51.4,sa
dev-5,2024-03-25T16:00:00,24.45,51.6,sa
dev-5,2024-03-25T18:00:00,24.85,51.8,sa
dev-5,2024-03-25T20:00:00,25.25,52.0,sa
dev-5,2024-03-25T22:00:00,25.65,52.2,sa
dev-5,2024-03-26T00:00:00,21.3,50.0,sa
dev-5,2024-03-26T02:00:00,21.7,50.2,sa
dev-5,2024-03-26T04:00:00,22.1,50.4,sa
dev-5,2024-03-26T06:00:00,22.5,50.6,sa
dev-5,2024-03-26T08:00:00,22.9,50.8,sa
dev-5,2024-03-26T10:00:00,23.3,51.0,sa
dev-5,2024-03-26T12:00:00,23.7,51.2,sa
dev-5,2024-03-26T14:00:00,24.1,51.4,sa
dev-5,2024-03-26T16:00:00,24.5,51.6,sa
dev-5,2024-03-26T18:00:00,24.9,51.8,sa
dev-5,2024-03-26T20:00:00,25.3,52.0,sa
dev-5,2024-03-26T22:00:00,25.7,52.2,sa
dev-5,2024-03-27T00:00:00,21.35,50.0,sa
dev-5,2024-03-27T02:00:00,21.75,50.2,sa
dev-5,2024-03-27T04:00:00,22.15,50.4,sa
dev-5,2024-03-27T06:00:00,22.55,50.6,sa
dev-5,2024-03-27T08:00:00,22.95,50.8,sa
dev-5,2024-03-27T10:00:00,23.35,51.0,sa
dev-5,2024-03-27T12:00:00,23.75,51.2,sa
dev-5,2024-03-27T14:00:00,24.15,51.4,sa
dev-5,2024-03-27T16:00:00,24.55,51.6,sa
dev-5,2024-03-27T18:00:00,24.95,51.8,sa
dev-5,2024-03-27T20:00:00,25.35,52.0,sa
dev-5,2024-03-27T22:00:00,25.75,52.2,sa
dev-5,2024-03-28T00:00:00,21.4,50.0,sa
dev-5,2024-03-28T02:00:00,21.8,50.2,sa
dev-5,2024-03-28T04:00:00,22.2,50.4,sa
dev-5,2024-03-28T06:00:00,22.6,50.6,sa
dev-5,2024-03-28T08:00:00,23.0,50.8,sa
dev-5,2024-03-28T10:00:00,23.4,51.0,sa
dev-5,2024-03-28T12:00:00,23.8,51.2,sa
dev-5,2024-03-28T14:00:00,24.2,51.4,sa
dev-5,2024-03-28T16:00:00,24.6,51.6,sa
dev-5,2024-03-28T18:00:00,25.0,51.8,sa
dev-5,2024-03-28T20:00:00,25.4,52.0,sa
dev-5,2024-03-28T22:00:00,25.8,52.2,sa
dev-5,2024-03-29T00:00:00,21.45,50.0,sa
dev-5,2024-03-29T02:00:00,21.85,50.2,sa
dev-5,2024-03-29T04:00:00,22.25,50.4,sa
dev-5,2024-03-29T06:00:00,22.65,50.6,sa
dev-5,2024-03-29T08:00:00,23.05,50.8,sa
dev-5,2024-03-29T10:00:00,23.45,51.0,sa
dev-5,2024-03-29T12:00:00,23.85,51.2,sa
dev-5,2024-03-29T14:00:00,24.25,51.4,sa
dev-5,2024-03-29T16:00:00,24.65,51.6,sa
dev-5,2024-03-29T18:00:00,25.05,51.8,sa
dev-5,2024-03-29T20:00:00,25.45,52.0,sa
dev-5,2024-03-29T22:00:00,25.85,52.2,sa
dev-5,2024-03-30T00:00:00,21.5,50.0,sa
dev-5,2024-03-30T02:00:00,21.9,50.2,sa
dev-5,2024-03-30T04:00:00,22.3,50.4,sa
dev-5,2024-03-30T06:00:00,22.7,50.6,sa
dev-5,2024-03-30T08:00:00,23.1,50.8,sa
dev-5,2024-03-30T10:00:00,23.5,51.0,sa
dev-5,2024-03-30T12:00:00,23.9,51.2,sa
dev-5,2024-03-30T14:00:00,24.3,51.4,sa
dev-5,2024-03-30T16:00:00,24.7,51.6,sa
dev-5,2024-03-30T18:00:00,25.1,51.8,sa
dev-5,2024-03-30T20:00:00,25.5,52.0,sa
dev-5,2024-03-30T22:00:00,25.9,52.2,sa
